tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	tags	fen	tag	cluster	bpr_cluster	newcluster
85019	400.0	40.0	4667.0	21.0	1.0	Mate in 1	https://lichess.org/analysis/3rR1k1/2pr1qpp/2p2p2/2P5/8/PQ4BP/5PP1/4R1K1_b_-_-	Mate in 1	9	4	2
94996	400.0	40.0	5576.0	28.0	1.0	Mate in 1	https://lichess.org/analysis/r1bq1rk1/p7/n1p1p2R/1p1p4/3P2P1/P5n1/1PPBQ3/R3KB2_w_Q_-	Mate in 1	8	5	2
69560	437.0	40.72	19153.0	21.0	1.0	Mate in 1	https://lichess.org/analysis/r3kbnr/p2b1ppp/1pqp4/1NpQn1B1/4P2P/8/PPP2PP1/RN2KB1R_b_KQkq_-	Mate in 1	8	12	2
32111	699.0	42.75	49040.0	30.0	2.0	Discovered Attack	https://lichess.org/analysis/r1bqr1k1/p1p2ppp/2p5/4P3/3P1Bn1/3B4/P1P2PPP/R2QR1K1_b_-_-	Discovered Attack	15	17	3
76099	644.0	41.88	31129.0	35.0	2.0	Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/1Q2nk2/2p2pp1/1pq4p/8/5B2/7P/2P2PP1/6K1_w_-_-	Hanging Piece	18	12	1
47228	625.0	42.29	37245.0	32.0	2.0	Discovered Attack	https://lichess.org/analysis/3q2k1/6pp/7r/p1pP4/1pPp3b/1P1P2Pb/P2Q1PK1/4RR2_w_-_-	Discovered Attack	16	20	3
71395	1485.0	45.12	58967.0	79.0	4.0	Discovered Attack,Mate in 3+,Mating Net,Queen Sacrifice,Clearance Sacrifice	https://lichess.org/analysis/r5rk/2p2p1p/2q2p2/p3nP2/4R2Q/4B2P/2P2RP1/6K1_b_-_-	Clearance Sacrifice	5	8	11
27128	695.0	40.97	30994.0	61.0	2.0	Hanging Piece	https://lichess.org/analysis/4k3/1p3pp1/p3p2r/4P3/5r1P/P1R2N1R/1KP2P2/5b2_w_-_-	Hanging Piece	9	13	2
56635	732.0	42.45	30681.0	47.0	1.0	Trapped Piece	https://lichess.org/analysis/rnb1kb1r/pp2nppp/2pp1q2/4P3/2B1P3/2N2N2/PPP2PPP/R1BQK2R_b_KQkq_-	Trapped Piece	17	12	2
124611	2200.0	44.57	17681.0	69.0	4.0	Back Rank,Mate in 3+,Mating Net,Vulnerable King	https://lichess.org/analysis/1rbk2B1/p2p3p/3p1Np1/1p2p3/4P3/3P4/PPn3PP/5R1K_b_-_-	Back Rank	4	1	18
118401	430.0	40.44	10991.0	59.0	2.0	Mate in 2	https://lichess.org/analysis/3Q4/1p6/2p1b3/2n1k3/1P6/P2P2P1/4B2P/4K1q1_w_-_-	Mate in 2	9	11	2
42085	3253.0	42.56	1769.0	28.0	4.0	Decoy / Deflection	https://lichess.org/analysis/N7/8/P1r2p2/4kp2/2N5/5K2/3P1P2/8_b_-_-	Decoy / Deflection	4	4	18
81294	887.0	43.98	60490.0	20.0	1.0	Basic Checkmates,Mate in 1	https://lichess.org/analysis/8/7k/p7/n1p1p3/7N/2P3R1/r4rP1/1R1K4_w_-_-	Basic Checkmates	14	6	9
40888	410.0	77.61	19909.0	17.0	1.0	Mate in 1	https://lichess.org/analysis/4k3/8/3Qpb2/2Bq3p/4p1p1/2P3P1/1P5P/4K3_b_-_-	Mate in 1	17	12	2
54556	753.0	43.61	53514.0	54.0	3.0	Mate in 3+	https://lichess.org/analysis/6k1/p6p/2pq2p1/3p4/4r3/PKPQ3P/1P3r2/1R5R_w_-_-	Mate in 3+	15	17	7
40537	1771.0	44.97	41580.0	44.0	3.0	Decoy / Deflection,Fork / Double Attack,Mate in 3+,Mating Net,Overloading,Queen Sacrifice,Remove the Defender,Sacrifice	https://lichess.org/analysis/8/8/p3q3/1B2rp2/kPb3p1/P1Q4p/1KPR4/8_b_-_-	Overloading	4	9	20
125701	1504.0	45.06	48942.0	45.0	2.0	Fork / Double Attack,Hanging Piece,Remove the Defender	https://lichess.org/analysis/r2k2n1/1bbp3r/2p4p/pp3Np1/1P2q1P1/P1QN4/1BPP1P1P/1R1K3R_w_-_-	Remove the Defender	4	1	10
194510	403.0	40.39	7101.0	42.0	4.0	Pawn Promotion	https://lichess.org/analysis/3R4/8/8/4p1p1/4k1P1/3r4/3b2K1/8_w_-_-	Pawn Promotion	8	11	2
81593	797.0	44.39	47563.0	52.0	2.0	Trapped Piece	https://lichess.org/analysis/2k1b2r/pp5p/2nB1PpQ/3p4/8/4P2P/2q2PP1/5RK1_b_-_-	Trapped Piece	14	19	7
109183	769.0	43.64	48215.0	45.0	3.0	Mate in 3+	https://lichess.org/analysis/r3Nk2/1p3p1p/2p4P/1q6/8/2bKP3/3P4/3R1BR1_w_-_-	Mate in 3+	16	19	5
175454	1289.0	45.47	65636.0	49.0	2.0	Discovered Attack,Mate in 2	https://lichess.org/analysis/r2k4/pp2RN1p/2pB2p1/3p4/8/1qPb4/2R2P1P/3K4_b_-_-	Discovered Attack	2	8	13
127997	400.0	40.0	4404.0	12.0	1.0	Mate in 1	https://lichess.org/analysis/6k1/7p/2p1N1p1/5p2/8/p1n5/1r3PPP/R5K1_w_-_-	Mate in 1	8	5	2
59804	400.0	40.0	4722.0	37.0	1.0	Mate in 1	https://lichess.org/analysis/6nk/2r4p/6p1/3Pp1P1/1N2P3/rnpq1B2/P4R1R/2K1Q3_w_-_-	Mate in 1	9	5	2
107389	439.0	40.15	8925.0	13.0	1.0	Mate in 1	https://lichess.org/analysis/8/8/1R6/4R3/1k3KP1/2r5/8/7r_b_-_-	Mate in 1	8	11	2
35837	400.0	41.36	18681.0	23.0	1.0	Mate in 1	https://lichess.org/analysis/r4rk1/pp3ppp/3b4/8/4Nq2/1B5Q/PPPPn1P1/R1B2RK1_w_-_-	Mate in 1	8	13	2
32744	1264.0	46.18	65053.0	81.0	4.0	Mate in 3+,Mating Net	https://lichess.org/analysis/3b4/5R1p/b5pk/8/8/BB1n1qPP/P2R3K/8_b_-_-	Mating Net	2	8	14
132611	1170.0	45.99	65153.0	54.0	2.0	Mate in 3+,Mating Net	https://lichess.org/analysis/1r1k4/p2nbR1p/2B3p1/6P1/8/2P2Q1P/PPKN4/4q3_b_-_-	Mating Net	14	6	14
174873	400.0	40.15	5510.0	61.0	1.0	Pin	https://lichess.org/analysis/r3nrk1/1b1q2pp/pp6/2p1pP2/P2pP1P1/1P1B2KP/2P1Q3/R1B4R_b_-_-	Pin	9	11	2
61081	400.0	40.15	5516.0	12.0	1.0	Mate in 1	https://lichess.org/analysis/4r1k1/1p1b2pp/3p4/2bP1p2/p1P5/8/P1R3PP/3BqR1K_w_-_-	Mate in 1	9	4	2
50400	400.0	40.39	4717.0	16.0	1.0	Mate in 1	https://lichess.org/analysis/5qk1/N4Bpp/8/p3b3/1r6/2r3P1/Q4P1P/3R1RK1_b_-_-	Mate in 1	9	5	2
153748	1066.0	45.55	61733.0	23.0	2.0	Basic Checkmates,Mate in 2,Pin	https://lichess.org/analysis/r4r1k/2pq1pp1/1p1p3p/3P4/4PQ2/p1B4P/2P3P1/1R3RK1_b_-_-	Basic Checkmates	2	6	14
45886	419.0	40.73	17118.0	64.0	1.0	Mate in 1	https://lichess.org/analysis/r1bq1knr/p2p2np/1p1P2p1/2pQ4/8/1BP5/PP1N1PPP/R3R1K1_b_-_-	Mate in 1	9	12	2
62279	1183.0	45.42	64429.0	28.0	1.0	Defense,Hanging Piece	https://lichess.org/analysis/5rk1/2p2ppp/1p1p4/4p3/1P2Pnq1/2PPQNP1/1P3P1P/R5K1_b_-_-	Defense	2	6	13
183507	400.0	40.16	3960.0	15.0	1.0	Mate in 1	https://lichess.org/analysis/8/8/2R4p/5K1k/p5P1/P2rp3/7P/8_b_-_-	Mate in 1	9	4	2
96999	400.0	40.0	4004.0	18.0	1.0	Mate in 1	https://lichess.org/analysis/6k1/p5pp/2p5/2N5/2P3r1/1P2P3/P3bP1P/4R1K1_w_-_-	Mate in 1	9	4	2
30374	1468.0	45.24	59364.0	58.0	3.0	Attacking Castled King,Fork / Double Attack,Mating Net,Sacrifice,Vulnerable King	https://lichess.org/analysis/1k1r1bnr/ppp2pp1/1P1qb3/4N3/Q1Pp3p/6P1/P3PPBP/R1B2RK1_b_-_-	Attacking Castled King	5	9	11
86001	400.0	40.0	3956.0	29.0	2.0	Mate in 2	https://lichess.org/analysis/4r1k1/p4pp1/7p/4P1n1/8/3B2P1/5PK1/1R6_b_-_-	Mate in 2	9	4	2
104852	400.0	40.0	3515.0	16.0	1.0	Mate in 1	https://lichess.org/analysis/5k2/6pp/p7/8/4pp2/2Bn4/PP1R2PP/2r2K2_w_-_-	Mate in 1	9	5	2
103131	2318.0	44.59	16099.0	51.0	3.0	Attacking f7/f2,Overloading,Pin,Sacrifice	https://lichess.org/analysis/r1bqr1k1/2p1bppp/p1n2n2/1p1Pp1N1/8/PB1P4/1PP2PPP/RNBQ1RK1_b_-_-	Attacking f7/f2	4	1	18
149089	740.0	42.62	36542.0	38.0	1.0	Mating Net	https://lichess.org/analysis/r1bq1rk1/2p2p2/p1nbp1p1/1p1p2P1/1P1P1PQ1/P3P3/N1P2K2/R4BNR_b_-_-	Mating Net	17	20	3
38896	2001.0	44.95	30401.0	96.0	4.0	Decoy / Deflection,Desperado,Fork / Double Attack,Queen Sacrifice,Vulnerable King	https://lichess.org/analysis/5r2/ppk5/4p3/3nP3/6Q1/7R/PPr2q1P/1N4RK_w_-_-	Desperado	4	1	20
316751	3203.0	40.68	1524.0	23.0	2.0	Defense	https://lichess.org/analysis/N7/8/5p2/8/P4P2/2q1p1K1/2k5/7Q_b_-_-	Defense	4	1	18
34066	591.0	42.68	31920.0	64.0	3.0	Mate in 3+	https://lichess.org/analysis/2kr2r1/1pb2p1p/p5q1/2QPp2n/P3P1b1/2N2BP1/1P5P/R1B3RK_w_-_-	Mate in 3+	15	13	1
122115	1416.0	45.16	60279.0	58.0	2.0	Endgame Tactics,Hanging Piece,Mate in 2,Mating Net	https://lichess.org/analysis/1n5r/5rp1/p2R4/7p/P7/8/NP1n1PKP/R1bk4_b_-_-	Endgame Tactics	5	9	11
30376	1339.0	45.99	62549.0	62.0	2.0	Back Rank,Desperado,Exchange Sacrifice,Fork / Double Attack,Overloading,Queen Sacrifice	https://lichess.org/analysis/1k1r1b1r/ppp2pp1/2n5/7p/2P3bP/1PQq1NP1/P2N1PB1/3R1RK1_w_-_-	Desperado	2	8	12
170627	954.0	44.22	59132.0	40.0	3.0	Back Rank,Mate in 3+,Pin	https://lichess.org/analysis/6k1/5rpp/Q4p2/1p6/8/8/PPq2PPP/4R1K1_b_-_-	Back Rank	14	6	9
82503	1416.0	45.49	62591.0	28.0	2.0	Attacking Castled King,Basic Checkmates,Mate in 2,Queen Sacrifice,Clearance Sacrifice	https://lichess.org/analysis/r1q1r1k1/pp3Bpp/1b1B2Q1/8/5R2/2N4P/PP4P1/3n3K_b_-_-	Clearance Sacrifice	5	8	11
123543	1071.0	44.21	56503.0	34.0	1.0	Mate in 1	https://lichess.org/analysis/8/8/1Qp2R2/8/1k6/3q3P/Pr4r1/K7_b_-_-	Mate in 1	14	6	6
66905	1227.0	45.87	64680.0	23.0	1.0	Attacking f7/f2,Back Rank,Discovered Attack,Mating Net	https://lichess.org/analysis/r4rk1/pb2q1pp/1p2ppP1/P1ppP2P/3P4/5Q2/5P2/RNB3RK_b_-_-	Attacking f7/f2	5	7	13
38986	1722.0	45.02	47194.0	52.0	2.0	Discovered Attack,Fork / Double Attack,Mate in 2,Mating Net,Vulnerable King	https://lichess.org/analysis/8/8/4np2/2r1pk1p/RN5P/P3KP2/1P6/8_b_-_-	Discovered Attack	5	9	19
151941	697.0	44.98	40004.0	54.0	2.0	Mate in 2	https://lichess.org/analysis/rnb1k2r/pppp1ppp/8/2b1p3/4P1P1/1P6/P1PPKq1P/RNBQ1BNR_w_kq_-	Mate in 2	3	15	2
191922	621.0	41.56	28124.0	41.0	1.0	Mate in 1	https://lichess.org/analysis/r4r1k/4N1p1/1p1p1pPP/p7/4PBq1/1P3n2/PP6/1K1R3R_b_-_-	Mate in 1	17	13	2
260717	438.0	41.73	14137.0	65.0	2.0	Mate in 2	https://lichess.org/analysis/2k1r3/1pp4p/5p2/p4bp1/1bPp1B2/1P1P2P1/1P2rPBP/1R1R1K2_w_-_g6	Mate in 2	15	4	2
28242	1819.0	44.97	46081.0	85.0	3.0	Attacking f7/f2,Decoy / Deflection,Discovered Attack,Vulnerable King,Clearance Sacrifice	https://lichess.org/analysis/r2q1r2/ppp1k1pp/3p4/2bP1b2/3n2N1/8/PPPP1PPP/RNBQK2R_w_KQ_-	Attacking f7/f2	5	9	19
52893	3359.0	40.7	2692.0	24.0	9.0	Endgame Tactics	https://lichess.org/analysis/8/8/2p1K1p1/6Pp/3P3P/7k/5P2/8_b_-_-	Endgame Tactics	4	4	18
35408	1483.0	45.6	64707.0	28.0	2.0	Exchange Sacrifice,Fork / Double Attack,Mating Net,Queen Sacrifice,Vulnerable King	https://lichess.org/analysis/r1bk3r/pp1p3p/nbp2qB1/4N2Q/3P1p2/6P1/PPP4P/R1B1R1K1_b_-_-	Exchange Sacrifice	5	8	11
42076	2269.0	44.91	17222.0	76.0	4.0	Endgame Tactics,Fork / Double Attack,Interference,Pawn Promotion	https://lichess.org/analysis/8/3p4/P3p1N1/6k1/6R1/1b6/8/6K1_b_-_-	Interference	4	1	18
59184	979.0	44.19	63638.0	47.0	2.0	Defense,Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/r1b3k1/p2p1pqp/1p1P2p1/4Pn2/2Q2P1P/8/P5P1/R4RK1_b_-_f3	Defense	2	6	15
53291	861.0	44.22	57657.0	21.0	1.0	Fork / Double Attack	https://lichess.org/analysis/r1bq1rk1/1pp2pp1/p2p3p/3P1P2/1b1p2P1/3P4/PPP4P/R2QKBBR_w_KQ_-	Fork / Double Attack	2	6	7
121033	678.0	41.75	37426.0	25.0	2.0	Discovered Attack,Mate in 3+	https://lichess.org/analysis/rnb1rk2/pp2q3/2p2pQ1/3pN3/3P1P2/2P5/P1P3PP/4RRK1_b_-_-	Discovered Attack	17	20	1
129327	2120.0	44.57	20504.0	46.0	4.0	Attacking Castled King,Basic Checkmates,Decoy / Deflection,Mate in 3+,Mating Net,Sacrifice,Double Check	https://lichess.org/analysis/r5r1/p4k2/5p2/1B1bp3/7p/P1P5/1PP1QPPP/5RK1_w_-_-_0_1	Double Check	4	4	18
36993	2523.0	43.7	9706.0	96.0	2.0	Mating Net	https://lichess.org/analysis/2r3k1/p6p/4p3/6pP/3P2PK/4pq2/PP2R3/4Q3_w_-_g6	Mating Net	4	4	18
45641	1224.0	45.4	64198.0	42.0	3.0	Decoy / Deflection,Exchange Sacrifice,Fork / Double Attack,Pin,Skewer	https://lichess.org/analysis/5rk1/1p1r3p/p2p1pq1/3PpN2/5PPB/2Q4b/PPPK4/6R1_b_-_-	Exchange Sacrifice	2	7	12
44456	403.0	40.0	11492.0	67.0	3.0	Mate in 3+	https://lichess.org/analysis/rnb1k2r/pp1p1ppp/4pq2/2b5/5P2/2NP4/PPPKP1PP/R4QNR_w_kq_-	Mate in 3+	8	5	2
54377	743.0	42.1	35049.0	56.0	2.0	Discovered Attack	https://lichess.org/analysis/r1b1k1B1/p2p2pp/n1p2q2/4pN2/Np1bP3/P2P2Q1/1PPK4/5R2_b_q_-	Discovered Attack	17	20	3
51308	1061.0	45.99	63890.0	29.0	1.0	Hanging Piece	https://lichess.org/analysis/r1bqk2r/pppp1ppp/2n5/3Qp3/2B1n3/2P2N2/PPP2PPP/R1B2RK1_b_kq_-	Hanging Piece	2	6	14
92065	868.0	43.34	51002.0	51.0	2.0	Pin	https://lichess.org/analysis/1k1rr3/p4ppp/1pQ5/6P1/8/P2n1P2/1PKBq1P1/3R3R_w_-_-	Pin	14	17	7
48363	819.0	42.98	40790.0	26.0	1.0	Mate in 1	https://lichess.org/analysis/2kr4/ppp1q1bp/3p2p1/3P1n2/8/1QPp3P/PP2BPP1/R1B1K2R_w_KQ_-	Mate in 1	17	19	3
50548	400.0	40.19	4578.0	20.0	1.0	Mate in 1	https://lichess.org/analysis/5rk1/pp4b1/8/3rppNQ/Pn5P/3P2Pq/1P2RP2/5RK1_b_-_-	Mate in 1	9	5	2
96336	400.0	40.0	4884.0	27.0	1.0	Mate in 1	https://lichess.org/analysis/R4k2/5pp1/7p/1prN4/5P2/7P/1n4P1/6K1_b_-_-	Mate in 1	9	4	2
91068	730.0	42.44	43689.0	52.0	3.0	Back Rank,Mate in 3+,Queen Sacrifice,Remove the Defender	https://lichess.org/analysis/2r4k/p2n2pp/Q1bR1p2/2p5/p3PB2/5P2/Pq4PP/2R3K1_b_-_-	Queen Sacrifice	15	6	2
41247	1662.0	45.01	45129.0	59.0	2.0	Desperado,Fork / Double Attack,Hanging Piece,Simplification,Zwischenzug	https://lichess.org/analysis/1kbr4/p1p5/1p1nQ2p/6q1/8/1NN3rP/PPP1R3/1K2R3_w_-_-	Desperado	4	1	19
31914	2944.0	41.4	1820.0	49.0	2.0	Fork / Double Attack	https://lichess.org/analysis/4kb1r/2r2p2/pq2p2p/2n1P1pB/1p5B/7Q/PPP3PP/2KR1R2_b_k_-	Fork / Double Attack	4	4	18
138633	1146.0	45.34	56554.0	46.0	1.0	Defense,Discovered Attack,Trapped Piece	https://lichess.org/analysis/1r3rk1/2p2pp1/1pB4q/pP1pPb2/Q2P2np/P7/3N1PPP/R1B1R1K1_b_-_-	Trapped Piece	14	6	15
32095	590.0	41.49	41853.0	32.0	2.0	Decoy / Deflection,Remove the Defender	https://lichess.org/analysis/4R3/p4rpk/5q1p/2p5/2P1Qp2/1P4P1/P4P1P/6K1_b_-_-	Remove the Defender	16	19	1
38996	1305.0	45.29	59587.0	70.0	3.0	Attacking f7/f2,Basic Checkmates,Fork / Double Attack,Mate in 3+,Sacrifice,Vulnerable King	https://lichess.org/analysis/r2qk2r/pp1nbpp1/2p1pnbp/4N3/2BP3P/6N1/PPPBQPP1/R3K2R_b_KQkq_-	Attacking f7/f2	5	8	12
36812	803.0	44.66	51937.0	58.0	3.0	Mate in 3+,Pin	https://lichess.org/analysis/r1b1kbnr/pppp1ppp/2n5/4P3/8/5N2/PqPBPPPP/RN1QKB1R_w_KQkq_-	Pin	16	19	7
67843	400.0	44.85	4382.0	10.0	1.0	Mate in 1	https://lichess.org/analysis/8/5r1p/2P4p/bP1R4/4k3/8/6PP/7K_w_-_-	Mate in 1	9	4	2
95402	976.0	44.28	59532.0	44.0	2.0	Pin	https://lichess.org/analysis/3r2k1/4p3/ppr4p/7P/1P1bpQPR/3P2P1/q3P1B1/4RK2_w_-_-	Pin	14	6	9
185497	400.0	40.0	3661.0	10.0	1.0	Mate in 1	https://lichess.org/analysis/4r1k1/5ppp/2b5/3N4/3P2P1/B1P5/5P1P/6K1_w_-_-	Mate in 1	9	4	2
195374	733.0	41.96	28856.0	39.0	1.0	Mate in 1	https://lichess.org/analysis/r1b1kb1r/5pp1/1qn1p2p/pNp1P3/2P5/1B1Q1N2/PP3PPP/2KR3R_b_kq_-	Mate in 1	17	12	2
111827	2034.0	44.86	21755.0	63.0	3.0	Exchange Sacrifice,Sacrifice,Trapped Piece,Clearance Sacrifice	https://lichess.org/analysis/r1bq1rk1/1p3pbp/4p1p1/pRR1P1B1/Pn1P4/5N2/3QBPPP/6K1_b_-_-	Exchange Sacrifice	4	1	20
91098	608.0	41.93	35124.0	25.0	1.0	Mate in 1,Smothered Mate	https://lichess.org/analysis/r2qkb1r/1p1bnppp/p1n5/2p5/P2pN2N/8/BPPP1PPP/R1BQ1RK1_b_kq_-	Smothered Mate	7	20	2
178875	400.0	40.15	8816.0	32.0	1.0	Mate in 1	https://lichess.org/analysis/6k1/1R3p1p/2n1p1p1/8/4P3/2P1B2P/2PK1PP1/r3r3_w_-_-	Mate in 1	9	10	2
109711	400.0	40.0	4318.0	9.0	1.0	Mate in 1	https://lichess.org/analysis/1b3rk1/5pp1/5n1p/Rp6/1P2P3/P3R2P/B4PP1/2r3K1_w_-_-	Mate in 1	9	4	2
59117	925.0	44.06	54579.0	60.0	3.0	Discovered Attack	https://lichess.org/analysis/r1b1k2r/pppp1ppp/2n5/2q1p3/4P1n1/P1NP1N2/1PP1QPPP/R3KB1R_b_KQkq_-	Discovered Attack	14	17	6
33247	2455.0	42.97	6148.0	97.0	2.0	Defense,X-Ray Attack	https://lichess.org/analysis/1rb2k2/1q3p1Q/p2r1b2/1pp1p1Np/P7/5RPP/1P2N2K/2B5_w_-_-	X-Ray Attack	4	4	18
160292	400.0	61.203	3842.0	35.0	1.0	Mate in 1	https://lichess.org/analysis/r4r1k/3p1p1p/b2b1qpn/p1p1p3/PpPnP3/3P2N1/1Q1NBPPP/R1B2RK1_w_-_-	Mate in 1	9	4	2
109136	2264.0	44.67	22666.0	183.0	4.0	Back Rank,Defense,Mating Net	https://lichess.org/analysis/2k5/1pp4p/p2RQ3/1b6/8/P5P1/1Pq1pP1P/4K1R1_b_-_-	Back Rank	4	1	18
158826	400.0	40.0	7046.0	19.0	1.0	Mate in 1	https://lichess.org/analysis/5nk1/2R5/6r1/7R/7P/7K/6r1/8_w_-_-	Mate in 1	8	5	2
139429	1487.0	45.1	47832.0	40.0	2.0	Discovered Attack,Hanging Piece,Pin,Remove the Defender	https://lichess.org/analysis/r6r/p2k2b1/2p2q1p/1pn2N2/4Pp2/PB1nP2P/1PQ3P1/3R1K1R_b_-_-	Discovered Attack	4	9	10
75571	400.0	40.52	4047.0	12.0	1.0	Basic Checkmates,Mate in 1	https://lichess.org/analysis/4rr1k/1Q5R/2p2p2/1p1q4/8/P4P1P/1B4K1/8_b_-_-	Basic Checkmates	9	5	2
155925	1582.0	45.01	44472.0	53.0	2.0	Fork / Double Attack,Pin	https://lichess.org/analysis/r4rk1/pp3p2/2n4p/q1bb1Qp1/4p3/P1PB2BP/1P3PP1/R3K1NR_w_KQ_-	Pin	4	9	19
94842	799.0	43.65	46444.0	40.0	1.0	Trapped Piece	https://lichess.org/analysis/r4rk1/1bp1bppp/p3p3/1p2P3/1P2p3/P1Q1P2P/qBP1BPP1/3R1RK1_b_-_-	Trapped Piece	14	17	6
130949	421.0	122.25	18961.0	53.0	2.0	Remove the Defender	https://lichess.org/analysis/rn1qkb1r/2p2p1p/p2p1np1/3Np3/2B1P1b1/6Q1/PPPP1PPP/R1B1K1NR_b_KQkq_-	Remove the Defender	8	11	2
115332	1177.0	45.63	64586.0	62.0	3.0	Basic Checkmates,Mate in 3+,Vulnerable King	https://lichess.org/analysis/3Q4/4B2p/p7/P7/2k1p1PK/4P3/8/1q1b4_b_-_-	Basic Checkmates	2	6	13
124341	744.0	43.19	43396.0	76.0	3.0	Remove the Defender	https://lichess.org/analysis/7r/1p1k1ppp/1pn1pn2/3p1b2/3P1B2/2P3P1/K2RPPBP/1r4NR_w_-_-	Remove the Defender	16	19	3
171668	1681.0	45.01	47481.0	69.0	4.0	Basic Checkmates,Discovered Attack,Mate in 3+,Mating Net,Windmill	https://lichess.org/analysis/5rk1/p4p1p/1b2pqp1/8/2B1R1Q1/3P3P/6P1/4Rr1K_w_-_-	Windmill	4	9	19
171240	823.0	42.63	49848.0	21.0	1.0	Mate in 1,Pin	https://lichess.org/analysis/3r3k/7p/p4pp1/1p2P3/8/P7/1PQ3qP/R1BK4_w_-_-	Pin	14	19	7
146942	400.0	40.18	4343.0	22.0	1.0	Mate in 1	https://lichess.org/analysis/8/2p5/8/p6p/P4R2/2P2Np1/1P2K3/5r1k_b_-_-	Mate in 1	9	4	2
59724	400.0	40.44	27106.0	36.0	2.0	Remove the Defender	https://lichess.org/analysis/r4rk1/p1p2pp1/2pb3p/8/Q2P4/P1N2qPb/1P2NP1P/R3R1K1_w_-_-	Remove the Defender	8	12	2
118897	400.0	40.0	4150.0	18.0	1.0	Mate in 1	https://lichess.org/analysis/2kr2nr/p1p1n1p1/Qp4q1/5p2/3P3p/P3P1P1/1P1B1PBP/R4RK1_b_-_-	Mate in 1	9	4	2
49776	808.0	43.77	47687.0	45.0	2.0	Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/4r3/q4rk1/2QP2p1/4Pp1p/5P1P/4R1B1/1P6/6K1_w_-_-	Hanging Piece	16	17	5
47866	700.0	43.11	42800.0	56.0	3.0	Mate in 3+,Remove the Defender	https://lichess.org/analysis/rn1k2r1/5R2/p2pQ3/4P2p/3P4/2P2NPK/PP6/RN3q2_w_-_-_0_1	Remove the Defender	16	19	3
38578	585.0	42.19	44853.0	44.0	2.0	Pawn Promotion	https://lichess.org/analysis/8/P5k1/8/3q2p1/8/4Q1KP/8/8_b_-_-	Pawn Promotion	15	19	2
37731	1656.0	45.06	48175.0	137.0	4.0	Defense,Fork / Double Attack	https://lichess.org/analysis/4r2k/pp4p1/2n3b1/3N2Pp/7P/1B6/PP6/K2R4_b_-_-	Defense	4	1	19
84292	428.0	40.3	5684.0	32.0	1.0	Mate in 1	https://lichess.org/analysis/rn1r2k1/pb1p3Q/1p6/2pNq1Np/2P5/P7/1P3PPP/R5K1_b_-_-	Mate in 1	8	5	2
139525	839.0	43.93	50692.0	44.0	2.0	Mate in 2	https://lichess.org/analysis/r2q4/6k1/p1pp2p1/1p4NR/3P2b1/2NQ4/PPP5/2K5_b_-_-	Mate in 2	16	19	7
145392	1178.0	46.45	64215.0	56.0	4.0	Mate in 3+	https://lichess.org/analysis/7r/pppk2p1/3p4/2bPpr2/3n3B/2NP4/PPP2PP1/R4RK1_w_-_-	Mate in 3+	2	6	13
36643	1988.0	44.74	30473.0	73.0	5.0	Back Rank,Basic Checkmates,Decoy / Deflection,Defense,Interference,Mate in 3+,Mating Net,Queen Sacrifice,Vulnerable King	https://lichess.org/analysis/5R1k/1r2N1bp/4p1p1/8/8/1p2BP2/qP2QKPP/8_b_-_-	Interference	4	1	20
115853	852.0	44.1	55823.0	37.0	3.0	Mate in 3+,Queen Sacrifice,Smothered Mate,Double Check	https://lichess.org/analysis/4rr1k/pp1n4/1qpP3p/6p1/2Q5/2N3N1/PPP2nPP/R3R1K1_w_-_-	Double Check	14	17	8
115914	400.0	40.3	5323.0	72.0	2.0	Mate in 2	https://lichess.org/analysis/r4rk1/ppn4p/2p1b3/3p1N2/3P2P1/P1NB2p1/1PP3P1/R2QRK1q_w_-_-	Mate in 2	9	5	2
193115	953.0	44.55	58389.0	27.0	1.0	Mate in 1	https://lichess.org/analysis/7r/6Q1/7p/5P2/8/5q1k/PP4R1/6K1_b_-_-	Mate in 1	14	17	6
27148	1089.0	45.07	65878.0	26.0	1.0	Endgame Tactics,Remove the Defender,Stalemate,Zwischenzug	https://lichess.org/analysis/8/8/6k1/4R2p/7K/1r3b2/8/8_w_-_-	Stalemate	2	6	14
64717	400.0	40.16	4667.0	23.0	1.0	Mate in 1	https://lichess.org/analysis/Q5k1/p1pq4/5p2/2B2Pp1/1N1p3p/1P4bP/PKP5/4r3_b_-_-	Mate in 1	8	5	2
38986	1722.0	45.02	47194.0	52.0	2.0	Discovered Attack,Fork / Double Attack,Mate in 2,Mating Net,Vulnerable King	https://lichess.org/analysis/8/8/4np2/2r1pk1p/RN5P/P3KP2/1P6/8_b_-_-	Discovered Attack	5	9	19
37618	400.0	40.43	7378.0	35.0	1.0	Hanging Piece	https://lichess.org/analysis/3B4/8/8/3kpp1p/p4b1P/5P2/P3R1K1/2r5_w_-_-	Hanging Piece	9	10	2
118694	1038.0	44.2	52799.0	40.0	2.0	Defense,Mate in 3+	https://lichess.org/analysis/5r2/4bpk1/p1R5/2PQ4/2B1P2p/P2P1qP1/5P1P/6K1_w_-_-	Defense	16	17	6
